,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
1047,12898818,50386,AMARAJABAT20AUG780PE,AMARAJABAT,0.0,2020-08-27,780.0,0.05,1000,PE,NFO-OPT,NFO
1048,12899074,50387,AMARAJABAT20AUG790CE,AMARAJABAT,0.0,2020-08-27,790.0,0.05,1000,CE,NFO-OPT,NFO
1049,12899330,50388,AMARAJABAT20AUG790PE,AMARAJABAT,0.0,2020-08-27,790.0,0.05,1000,PE,NFO-OPT,NFO
1050,24712450,96533,AMBUJACEM20JUN100CE,AMBUJACEM,0.0,2020-06-25,100.0,0.05,2500,CE,NFO-OPT,NFO
1051,24712706,96534,AMBUJACEM20JUN100PE,AMBUJACEM,0.0,2020-06-25,100.0,0.05,2500,PE,NFO-OPT,NFO
1052,24712962,96535,AMBUJACEM20JUN105CE,AMBUJACEM,0.0,2020-06-25,105.0,0.05,2500,CE,NFO-OPT,NFO
1053,24713218,96536,AMBUJACEM20JUN105PE,AMBUJACEM,0.0,2020-06-25,105.0,0.05,2500,PE,NFO-OPT,NFO
1054,24713474,96537,AMBUJACEM20JUN110CE,AMBUJACEM,0.0,2020-06-25,110.0,0.05,2500,CE,NFO-OPT,NFO
1055,24713730,96538,AMBUJACEM20JUN110PE,AMBUJACEM,0.0,2020-06-25,110.0,0.05,2500,PE,NFO-OPT,NFO
1056,24713986,96539,AMBUJACEM20JUN115CE,AMBUJACEM,0.0,2020-06-25,115.0,0.05,2500,CE,NFO-OPT,NFO
1057,24714242,96540,AMBUJACEM20JUN115PE,AMBUJACEM,0.0,2020-06-25,115.0,0.05,2500,PE,NFO-OPT,NFO
1058,24714498,96541,AMBUJACEM20JUN120CE,AMBUJACEM,0.0,2020-06-25,120.0,0.05,2500,CE,NFO-OPT,NFO
1059,24714754,96542,AMBUJACEM20JUN120PE,AMBUJACEM,0.0,2020-06-25,120.0,0.05,2500,PE,NFO-OPT,NFO
1060,24715010,96543,AMBUJACEM20JUN125CE,AMBUJACEM,0.0,2020-06-25,125.0,0.05,2500,CE,NFO-OPT,NFO
1061,24715266,96544,AMBUJACEM20JUN125PE,AMBUJACEM,0.0,2020-06-25,125.0,0.05,2500,PE,NFO-OPT,NFO
1062,24715522,96545,AMBUJACEM20JUN130CE,AMBUJACEM,0.0,2020-06-25,130.0,0.05,2500,CE,NFO-OPT,NFO
1063,24715778,96546,AMBUJACEM20JUN130PE,AMBUJACEM,0.0,2020-06-25,130.0,0.05,2500,PE,NFO-OPT,NFO
1064,24716034,96547,AMBUJACEM20JUN135CE,AMBUJACEM,0.0,2020-06-25,135.0,0.05,2500,CE,NFO-OPT,NFO
1065,24716290,96548,AMBUJACEM20JUN135PE,AMBUJACEM,0.0,2020-06-25,135.0,0.05,2500,PE,NFO-OPT,NFO
1066,24716546,96549,AMBUJACEM20JUN140CE,AMBUJACEM,0.0,2020-06-25,140.0,0.05,2500,CE,NFO-OPT,NFO
1067,24716802,96550,AMBUJACEM20JUN140PE,AMBUJACEM,0.0,2020-06-25,140.0,0.05,2500,PE,NFO-OPT,NFO
1068,24717058,96551,AMBUJACEM20JUN145CE,AMBUJACEM,0.0,2020-06-25,145.0,0.05,2500,CE,NFO-OPT,NFO
1069,24717314,96552,AMBUJACEM20JUN145PE,AMBUJACEM,0.0,2020-06-25,145.0,0.05,2500,PE,NFO-OPT,NFO
1070,24717570,96553,AMBUJACEM20JUN150CE,AMBUJACEM,0.0,2020-06-25,150.0,0.05,2500,CE,NFO-OPT,NFO
1071,24717826,96554,AMBUJACEM20JUN150PE,AMBUJACEM,0.0,2020-06-25,150.0,0.05,2500,PE,NFO-OPT,NFO
1072,24718082,96555,AMBUJACEM20JUN155CE,AMBUJACEM,0.0,2020-06-25,155.0,0.05,2500,CE,NFO-OPT,NFO
1073,24718338,96556,AMBUJACEM20JUN155PE,AMBUJACEM,0.0,2020-06-25,155.0,0.05,2500,PE,NFO-OPT,NFO
1074,12993538,50756,AMBUJACEM20JUN157.5CE,AMBUJACEM,0.0,2020-06-25,157.5,0.05,2500,CE,NFO-OPT,NFO
1075,12993794,50757,AMBUJACEM20JUN157.5PE,AMBUJACEM,0.0,2020-06-25,157.5,0.05,2500,PE,NFO-OPT,NFO
1076,24718594,96557,AMBUJACEM20JUN160CE,AMBUJACEM,0.0,2020-06-25,160.0,0.05,2500,CE,NFO-OPT,NFO
1077,24718850,96558,AMBUJACEM20JUN160PE,AMBUJACEM,0.0,2020-06-25,160.0,0.05,2500,PE,NFO-OPT,NFO
1078,12998914,50777,AMBUJACEM20JUN162.5CE,AMBUJACEM,0.0,2020-06-25,162.5,0.05,2500,CE,NFO-OPT,NFO
1079,12999170,50778,AMBUJACEM20JUN162.5PE,AMBUJACEM,0.0,2020-06-25,162.5,0.05,2500,PE,NFO-OPT,NFO
1080,24719106,96559,AMBUJACEM20JUN165CE,AMBUJACEM,0.0,2020-06-25,165.0,0.05,2500,CE,NFO-OPT,NFO
1081,24719362,96560,AMBUJACEM20JUN165PE,AMBUJACEM,0.0,2020-06-25,165.0,0.05,2500,PE,NFO-OPT,NFO
1082,13004290,50798,AMBUJACEM20JUN167.5CE,AMBUJACEM,0.0,2020-06-25,167.5,0.05,2500,CE,NFO-OPT,NFO
1083,13004546,50799,AMBUJACEM20JUN167.5PE,AMBUJACEM,0.0,2020-06-25,167.5,0.05,2500,PE,NFO-OPT,NFO
1084,24719618,96561,AMBUJACEM20JUN170CE,AMBUJACEM,0.0,2020-06-25,170.0,0.05,2500,CE,NFO-OPT,NFO
1085,24719874,96562,AMBUJACEM20JUN170PE,AMBUJACEM,0.0,2020-06-25,170.0,0.05,2500,PE,NFO-OPT,NFO
1086,13006338,50806,AMBUJACEM20JUN172.5CE,AMBUJACEM,0.0,2020-06-25,172.5,0.05,2500,CE,NFO-OPT,NFO
1087,13006850,50808,AMBUJACEM20JUN172.5PE,AMBUJACEM,0.0,2020-06-25,172.5,0.05,2500,PE,NFO-OPT,NFO
1088,24720130,96563,AMBUJACEM20JUN175CE,AMBUJACEM,0.0,2020-06-25,175.0,0.05,2500,CE,NFO-OPT,NFO
1089,24720386,96564,AMBUJACEM20JUN175PE,AMBUJACEM,0.0,2020-06-25,175.0,0.05,2500,PE,NFO-OPT,NFO
1090,13019906,50859,AMBUJACEM20JUN177.5CE,AMBUJACEM,0.0,2020-06-25,177.5,0.05,2500,CE,NFO-OPT,NFO
1091,13020418,50861,AMBUJACEM20JUN177.5PE,AMBUJACEM,0.0,2020-06-25,177.5,0.05,2500,PE,NFO-OPT,NFO
1092,24720642,96565,AMBUJACEM20JUN180CE,AMBUJACEM,0.0,2020-06-25,180.0,0.05,2500,CE,NFO-OPT,NFO
1093,24720898,96566,AMBUJACEM20JUN180PE,AMBUJACEM,0.0,2020-06-25,180.0,0.05,2500,PE,NFO-OPT,NFO
1094,13021698,50866,AMBUJACEM20JUN182.5CE,AMBUJACEM,0.0,2020-06-25,182.5,0.05,2500,CE,NFO-OPT,NFO
1095,13021954,50867,AMBUJACEM20JUN182.5PE,AMBUJACEM,0.0,2020-06-25,182.5,0.05,2500,PE,NFO-OPT,NFO
1096,24721154,96567,AMBUJACEM20JUN185CE,AMBUJACEM,0.0,2020-06-25,185.0,0.05,2500,CE,NFO-OPT,NFO
1097,24721410,96568,AMBUJACEM20JUN185PE,AMBUJACEM,0.0,2020-06-25,185.0,0.05,2500,PE,NFO-OPT,NFO
1098,13022210,50868,AMBUJACEM20JUN187.5CE,AMBUJACEM,0.0,2020-06-25,187.5,0.05,2500,CE,NFO-OPT,NFO
1099,13022466,50869,AMBUJACEM20JUN187.5PE,AMBUJACEM,0.0,2020-06-25,187.5,0.05,2500,PE,NFO-OPT,NFO
1100,24721666,96569,AMBUJACEM20JUN190CE,AMBUJACEM,0.0,2020-06-25,190.0,0.05,2500,CE,NFO-OPT,NFO
1101,24721922,96570,AMBUJACEM20JUN190PE,AMBUJACEM,0.0,2020-06-25,190.0,0.05,2500,PE,NFO-OPT,NFO
1102,13022722,50870,AMBUJACEM20JUN192.5CE,AMBUJACEM,0.0,2020-06-25,192.5,0.05,2500,CE,NFO-OPT,NFO
1103,13022978,50871,AMBUJACEM20JUN192.5PE,AMBUJACEM,0.0,2020-06-25,192.5,0.05,2500,PE,NFO-OPT,NFO
1104,24722178,96571,AMBUJACEM20JUN195CE,AMBUJACEM,0.0,2020-06-25,195.0,0.05,2500,CE,NFO-OPT,NFO
1105,24722434,96572,AMBUJACEM20JUN195PE,AMBUJACEM,0.0,2020-06-25,195.0,0.05,2500,PE,NFO-OPT,NFO
1106,13023234,50872,AMBUJACEM20JUN197.5CE,AMBUJACEM,0.0,2020-06-25,197.5,0.05,2500,CE,NFO-OPT,NFO
1107,13023490,50873,AMBUJACEM20JUN197.5PE,AMBUJACEM,0.0,2020-06-25,197.5,0.05,2500,PE,NFO-OPT,NFO
1108,24722690,96573,AMBUJACEM20JUN200CE,AMBUJACEM,0.0,2020-06-25,200.0,0.05,2500,CE,NFO-OPT,NFO
1109,24722946,96574,AMBUJACEM20JUN200PE,AMBUJACEM,0.0,2020-06-25,200.0,0.05,2500,PE,NFO-OPT,NFO
1110,13039362,50935,AMBUJACEM20JUN202.5CE,AMBUJACEM,0.0,2020-06-25,202.5,0.05,2500,CE,NFO-OPT,NFO
1111,13040130,50938,AMBUJACEM20JUN202.5PE,AMBUJACEM,0.0,2020-06-25,202.5,0.05,2500,PE,NFO-OPT,NFO
1112,24723202,96575,AMBUJACEM20JUN205CE,AMBUJACEM,0.0,2020-06-25,205.0,0.05,2500,CE,NFO-OPT,NFO
1113,24723458,96576,AMBUJACEM20JUN205PE,AMBUJACEM,0.0,2020-06-25,205.0,0.05,2500,PE,NFO-OPT,NFO
1114,13040386,50939,AMBUJACEM20JUN207.5CE,AMBUJACEM,0.0,2020-06-25,207.5,0.05,2500,CE,NFO-OPT,NFO
1115,13040898,50941,AMBUJACEM20JUN207.5PE,AMBUJACEM,0.0,2020-06-25,207.5,0.05,2500,PE,NFO-OPT,NFO
1116,24723714,96577,AMBUJACEM20JUN210CE,AMBUJACEM,0.0,2020-06-25,210.0,0.05,2500,CE,NFO-OPT,NFO
1117,24723970,96578,AMBUJACEM20JUN210PE,AMBUJACEM,0.0,2020-06-25,210.0,0.05,2500,PE,NFO-OPT,NFO
1118,13041154,50942,AMBUJACEM20JUN212.5CE,AMBUJACEM,0.0,2020-06-25,212.5,0.05,2500,CE,NFO-OPT,NFO
1119,13041410,50943,AMBUJACEM20JUN212.5PE,AMBUJACEM,0.0,2020-06-25,212.5,0.05,2500,PE,NFO-OPT,NFO
1120,24724226,96579,AMBUJACEM20JUN215CE,AMBUJACEM,0.0,2020-06-25,215.0,0.05,2500,CE,NFO-OPT,NFO
1121,24724482,96580,AMBUJACEM20JUN215PE,AMBUJACEM,0.0,2020-06-25,215.0,0.05,2500,PE,NFO-OPT,NFO
1122,13041666,50944,AMBUJACEM20JUN217.5CE,AMBUJACEM,0.0,2020-06-25,217.5,0.05,2500,CE,NFO-OPT,NFO
1123,13041922,50945,AMBUJACEM20JUN217.5PE,AMBUJACEM,0.0,2020-06-25,217.5,0.05,2500,PE,NFO-OPT,NFO
1124,24724738,96581,AMBUJACEM20JUN220CE,AMBUJACEM,0.0,2020-06-25,220.0,0.05,2500,CE,NFO-OPT,NFO
1125,24724994,96582,AMBUJACEM20JUN220PE,AMBUJACEM,0.0,2020-06-25,220.0,0.05,2500,PE,NFO-OPT,NFO
1126,13042178,50946,AMBUJACEM20JUN222.5CE,AMBUJACEM,0.0,2020-06-25,222.5,0.05,2500,CE,NFO-OPT,NFO
1127,13042434,50947,AMBUJACEM20JUN222.5PE,AMBUJACEM,0.0,2020-06-25,222.5,0.05,2500,PE,NFO-OPT,NFO
1128,24725250,96583,AMBUJACEM20JUN225CE,AMBUJACEM,0.0,2020-06-25,225.0,0.05,2500,CE,NFO-OPT,NFO
1129,24725506,96584,AMBUJACEM20JUN225PE,AMBUJACEM,0.0,2020-06-25,225.0,0.05,2500,PE,NFO-OPT,NFO
1130,9255426,36154,AMBUJACEM20JUN230CE,AMBUJACEM,0.0,2020-06-25,230.0,0.05,2500,CE,NFO-OPT,NFO
1131,9255682,36155,AMBUJACEM20JUN230PE,AMBUJACEM,0.0,2020-06-25,230.0,0.05,2500,PE,NFO-OPT,NFO
1132,12029954,46992,AMBUJACEM20JUL100CE,AMBUJACEM,0.0,2020-07-30,100.0,0.05,3000,CE,NFO-OPT,NFO
1133,12030210,46993,AMBUJACEM20JUL100PE,AMBUJACEM,0.0,2020-07-30,100.0,0.05,3000,PE,NFO-OPT,NFO
1134,12030466,46994,AMBUJACEM20JUL105CE,AMBUJACEM,0.0,2020-07-30,105.0,0.05,3000,CE,NFO-OPT,NFO
1135,12030722,46995,AMBUJACEM20JUL105PE,AMBUJACEM,0.0,2020-07-30,105.0,0.05,3000,PE,NFO-OPT,NFO
1136,12030978,46996,AMBUJACEM20JUL110CE,AMBUJACEM,0.0,2020-07-30,110.0,0.05,3000,CE,NFO-OPT,NFO
1137,12031234,46997,AMBUJACEM20JUL110PE,AMBUJACEM,0.0,2020-07-30,110.0,0.05,3000,PE,NFO-OPT,NFO
1138,12031490,46998,AMBUJACEM20JUL115CE,AMBUJACEM,0.0,2020-07-30,115.0,0.05,3000,CE,NFO-OPT,NFO
1139,12031746,46999,AMBUJACEM20JUL115PE,AMBUJACEM,0.0,2020-07-30,115.0,0.05,3000,PE,NFO-OPT,NFO
1140,12032002,47000,AMBUJACEM20JUL120CE,AMBUJACEM,0.0,2020-07-30,120.0,0.05,3000,CE,NFO-OPT,NFO
1141,12032258,47001,AMBUJACEM20JUL120PE,AMBUJACEM,0.0,2020-07-30,120.0,0.05,3000,PE,NFO-OPT,NFO
1142,12032514,47002,AMBUJACEM20JUL125CE,AMBUJACEM,0.0,2020-07-30,125.0,0.05,3000,CE,NFO-OPT,NFO
1143,12032770,47003,AMBUJACEM20JUL125PE,AMBUJACEM,0.0,2020-07-30,125.0,0.05,3000,PE,NFO-OPT,NFO
1144,12033026,47004,AMBUJACEM20JUL130CE,AMBUJACEM,0.0,2020-07-30,130.0,0.05,3000,CE,NFO-OPT,NFO
1145,12033282,47005,AMBUJACEM20JUL130PE,AMBUJACEM,0.0,2020-07-30,130.0,0.05,3000,PE,NFO-OPT,NFO
1146,12033538,47006,AMBUJACEM20JUL135CE,AMBUJACEM,0.0,2020-07-30,135.0,0.05,3000,CE,NFO-OPT,NFO
1147,12033794,47007,AMBUJACEM20JUL135PE,AMBUJACEM,0.0,2020-07-30,135.0,0.05,3000,PE,NFO-OPT,NFO
1148,12034050,47008,AMBUJACEM20JUL140CE,AMBUJACEM,0.0,2020-07-30,140.0,0.05,3000,CE,NFO-OPT,NFO
1149,12034562,47010,AMBUJACEM20JUL140PE,AMBUJACEM,0.0,2020-07-30,140.0,0.05,3000,PE,NFO-OPT,NFO
1150,12035074,47012,AMBUJACEM20JUL145CE,AMBUJACEM,0.0,2020-07-30,145.0,0.05,3000,CE,NFO-OPT,NFO
1151,12035330,47013,AMBUJACEM20JUL145PE,AMBUJACEM,0.0,2020-07-30,145.0,0.05,3000,PE,NFO-OPT,NFO
1152,12035586,47014,AMBUJACEM20JUL150CE,AMBUJACEM,0.0,2020-07-30,150.0,0.05,3000,CE,NFO-OPT,NFO
1153,12035842,47015,AMBUJACEM20JUL150PE,AMBUJACEM,0.0,2020-07-30,150.0,0.05,3000,PE,NFO-OPT,NFO
1154,12036098,47016,AMBUJACEM20JUL155CE,AMBUJACEM,0.0,2020-07-30,155.0,0.05,3000,CE,NFO-OPT,NFO
1155,12036354,47017,AMBUJACEM20JUL155PE,AMBUJACEM,0.0,2020-07-30,155.0,0.05,3000,PE,NFO-OPT,NFO
1156,13055490,50998,AMBUJACEM20JUL157.5CE,AMBUJACEM,0.0,2020-07-30,157.5,0.05,3000,CE,NFO-OPT,NFO
1157,13055746,50999,AMBUJACEM20JUL157.5PE,AMBUJACEM,0.0,2020-07-30,157.5,0.05,3000,PE,NFO-OPT,NFO
1158,12036610,47018,AMBUJACEM20JUL160CE,AMBUJACEM,0.0,2020-07-30,160.0,0.05,3000,CE,NFO-OPT,NFO
1159,12036866,47019,AMBUJACEM20JUL160PE,AMBUJACEM,0.0,2020-07-30,160.0,0.05,3000,PE,NFO-OPT,NFO
1160,13057282,51005,AMBUJACEM20JUL162.5CE,AMBUJACEM,0.0,2020-07-30,162.5,0.05,3000,CE,NFO-OPT,NFO
1161,13057538,51006,AMBUJACEM20JUL162.5PE,AMBUJACEM,0.0,2020-07-30,162.5,0.05,3000,PE,NFO-OPT,NFO
1162,12038146,47024,AMBUJACEM20JUL165CE,AMBUJACEM,0.0,2020-07-30,165.0,0.05,3000,CE,NFO-OPT,NFO
1163,12038402,47025,AMBUJACEM20JUL165PE,AMBUJACEM,0.0,2020-07-30,165.0,0.05,3000,PE,NFO-OPT,NFO
1164,13057794,51007,AMBUJACEM20JUL167.5CE,AMBUJACEM,0.0,2020-07-30,167.5,0.05,3000,CE,NFO-OPT,NFO
1165,13058562,51010,AMBUJACEM20JUL167.5PE,AMBUJACEM,0.0,2020-07-30,167.5,0.05,3000,PE,NFO-OPT,NFO
1166,12040450,47033,AMBUJACEM20JUL170CE,AMBUJACEM,0.0,2020-07-30,170.0,0.05,3000,CE,NFO-OPT,NFO
1167,12040706,47034,AMBUJACEM20JUL170PE,AMBUJACEM,0.0,2020-07-30,170.0,0.05,3000,PE,NFO-OPT,NFO
1168,13058818,51011,AMBUJACEM20JUL172.5CE,AMBUJACEM,0.0,2020-07-30,172.5,0.05,3000,CE,NFO-OPT,NFO
1169,13059330,51013,AMBUJACEM20JUL172.5PE,AMBUJACEM,0.0,2020-07-30,172.5,0.05,3000,PE,NFO-OPT,NFO
1170,12041218,47036,AMBUJACEM20JUL175CE,AMBUJACEM,0.0,2020-07-30,175.0,0.05,3000,CE,NFO-OPT,NFO
1171,12041474,47037,AMBUJACEM20JUL175PE,AMBUJACEM,0.0,2020-07-30,175.0,0.05,3000,PE,NFO-OPT,NFO
1172,13059586,51014,AMBUJACEM20JUL177.5CE,AMBUJACEM,0.0,2020-07-30,177.5,0.05,3000,CE,NFO-OPT,NFO
1173,13059842,51015,AMBUJACEM20JUL177.5PE,AMBUJACEM,0.0,2020-07-30,177.5,0.05,3000,PE,NFO-OPT,NFO
1174,12041730,47038,AMBUJACEM20JUL180CE,AMBUJACEM,0.0,2020-07-30,180.0,0.05,3000,CE,NFO-OPT,NFO
1175,12041986,47039,AMBUJACEM20JUL180PE,AMBUJACEM,0.0,2020-07-30,180.0,0.05,3000,PE,NFO-OPT,NFO
1176,13060098,51016,AMBUJACEM20JUL182.5CE,AMBUJACEM,0.0,2020-07-30,182.5,0.05,3000,CE,NFO-OPT,NFO
1177,13060354,51017,AMBUJACEM20JUL182.5PE,AMBUJACEM,0.0,2020-07-30,182.5,0.05,3000,PE,NFO-OPT,NFO
1178,12042242,47040,AMBUJACEM20JUL185CE,AMBUJACEM,0.0,2020-07-30,185.0,0.05,3000,CE,NFO-OPT,NFO
1179,12042498,47041,AMBUJACEM20JUL185PE,AMBUJACEM,0.0,2020-07-30,185.0,0.05,3000,PE,NFO-OPT,NFO
1180,13060610,51018,AMBUJACEM20JUL187.5CE,AMBUJACEM,0.0,2020-07-30,187.5,0.05,3000,CE,NFO-OPT,NFO
1181,13060866,51019,AMBUJACEM20JUL187.5PE,AMBUJACEM,0.0,2020-07-30,187.5,0.05,3000,PE,NFO-OPT,NFO
1182,12043266,47044,AMBUJACEM20JUL190CE,AMBUJACEM,0.0,2020-07-30,190.0,0.05,3000,CE,NFO-OPT,NFO
1183,12043522,47045,AMBUJACEM20JUL190PE,AMBUJACEM,0.0,2020-07-30,190.0,0.05,3000,PE,NFO-OPT,NFO
1184,13061122,51020,AMBUJACEM20JUL192.5CE,AMBUJACEM,0.0,2020-07-30,192.5,0.05,3000,CE,NFO-OPT,NFO
1185,13061378,51021,AMBUJACEM20JUL192.5PE,AMBUJACEM,0.0,2020-07-30,192.5,0.05,3000,PE,NFO-OPT,NFO
1186,12043778,47046,AMBUJACEM20JUL195CE,AMBUJACEM,0.0,2020-07-30,195.0,0.05,3000,CE,NFO-OPT,NFO
1187,12045058,47051,AMBUJACEM20JUL195PE,AMBUJACEM,0.0,2020-07-30,195.0,0.05,3000,PE,NFO-OPT,NFO
1188,13061634,51022,AMBUJACEM20JUL197.5CE,AMBUJACEM,0.0,2020-07-30,197.5,0.05,3000,CE,NFO-OPT,NFO
1189,13061890,51023,AMBUJACEM20JUL197.5PE,AMBUJACEM,0.0,2020-07-30,197.5,0.05,3000,PE,NFO-OPT,NFO
1190,12045314,47052,AMBUJACEM20JUL200CE,AMBUJACEM,0.0,2020-07-30,200.0,0.05,3000,CE,NFO-OPT,NFO
1191,12045570,47053,AMBUJACEM20JUL200PE,AMBUJACEM,0.0,2020-07-30,200.0,0.05,3000,PE,NFO-OPT,NFO
1192,13062402,51025,AMBUJACEM20JUL202.5CE,AMBUJACEM,0.0,2020-07-30,202.5,0.05,3000,CE,NFO-OPT,NFO
1193,13063170,51028,AMBUJACEM20JUL202.5PE,AMBUJACEM,0.0,2020-07-30,202.5,0.05,3000,PE,NFO-OPT,NFO
1194,12045826,47054,AMBUJACEM20JUL205CE,AMBUJACEM,0.0,2020-07-30,205.0,0.05,3000,CE,NFO-OPT,NFO
1195,12046082,47055,AMBUJACEM20JUL205PE,AMBUJACEM,0.0,2020-07-30,205.0,0.05,3000,PE,NFO-OPT,NFO
1196,13063426,51029,AMBUJACEM20JUL207.5CE,AMBUJACEM,0.0,2020-07-30,207.5,0.05,3000,CE,NFO-OPT,NFO
1197,13063682,51030,AMBUJACEM20JUL207.5PE,AMBUJACEM,0.0,2020-07-30,207.5,0.05,3000,PE,NFO-OPT,NFO
1198,12046338,47056,AMBUJACEM20JUL210CE,AMBUJACEM,0.0,2020-07-30,210.0,0.05,3000,CE,NFO-OPT,NFO
1199,12048898,47066,AMBUJACEM20JUL210PE,AMBUJACEM,0.0,2020-07-30,210.0,0.05,3000,PE,NFO-OPT,NFO
1200,13063938,51031,AMBUJACEM20JUL212.5CE,AMBUJACEM,0.0,2020-07-30,212.5,0.05,3000,CE,NFO-OPT,NFO
1201,13064194,51032,AMBUJACEM20JUL212.5PE,AMBUJACEM,0.0,2020-07-30,212.5,0.05,3000,PE,NFO-OPT,NFO
1202,12049154,47067,AMBUJACEM20JUL215CE,AMBUJACEM,0.0,2020-07-30,215.0,0.05,3000,CE,NFO-OPT,NFO
1203,12049410,47068,AMBUJACEM20JUL215PE,AMBUJACEM,0.0,2020-07-30,215.0,0.05,3000,PE,NFO-OPT,NFO
1204,13064706,51034,AMBUJACEM20JUL217.5CE,AMBUJACEM,0.0,2020-07-30,217.5,0.05,3000,CE,NFO-OPT,NFO
1205,13065474,51037,AMBUJACEM20JUL217.5PE,AMBUJACEM,0.0,2020-07-30,217.5,0.05,3000,PE,NFO-OPT,NFO
1206,12049666,47069,AMBUJACEM20JUL220CE,AMBUJACEM,0.0,2020-07-30,220.0,0.05,3000,CE,NFO-OPT,NFO
1207,12049922,47070,AMBUJACEM20JUL220PE,AMBUJACEM,0.0,2020-07-30,220.0,0.05,3000,PE,NFO-OPT,NFO
1208,13065730,51038,AMBUJACEM20JUL222.5CE,AMBUJACEM,0.0,2020-07-30,222.5,0.05,3000,CE,NFO-OPT,NFO
1209,13069058,51051,AMBUJACEM20JUL222.5PE,AMBUJACEM,0.0,2020-07-30,222.5,0.05,3000,PE,NFO-OPT,NFO
1210,12050178,47071,AMBUJACEM20JUL225CE,AMBUJACEM,0.0,2020-07-30,225.0,0.05,3000,CE,NFO-OPT,NFO
1211,12050434,47072,AMBUJACEM20JUL225PE,AMBUJACEM,0.0,2020-07-30,225.0,0.05,3000,PE,NFO-OPT,NFO
1212,12050690,47073,AMBUJACEM20JUL230CE,AMBUJACEM,0.0,2020-07-30,230.0,0.05,3000,CE,NFO-OPT,NFO
1213,12050946,47074,AMBUJACEM20JUL230PE,AMBUJACEM,0.0,2020-07-30,230.0,0.05,3000,PE,NFO-OPT,NFO
1214,13108994,51207,AMBUJACEM20AUG132.5CE,AMBUJACEM,0.0,2020-08-27,132.5,0.05,3000,CE,NFO-OPT,NFO
1215,13109250,51208,AMBUJACEM20AUG132.5PE,AMBUJACEM,0.0,2020-08-27,132.5,0.05,3000,PE,NFO-OPT,NFO
1216,13110530,51213,AMBUJACEM20AUG135CE,AMBUJACEM,0.0,2020-08-27,135.0,0.05,3000,CE,NFO-OPT,NFO
1217,13111298,51216,AMBUJACEM20AUG135PE,AMBUJACEM,0.0,2020-08-27,135.0,0.05,3000,PE,NFO-OPT,NFO
1218,13111554,51217,AMBUJACEM20AUG137.5CE,AMBUJACEM,0.0,2020-08-27,137.5,0.05,3000,CE,NFO-OPT,NFO
1219,13111810,51218,AMBUJACEM20AUG137.5PE,AMBUJACEM,0.0,2020-08-27,137.5,0.05,3000,PE,NFO-OPT,NFO
1220,13112578,51221,AMBUJACEM20AUG140CE,AMBUJACEM,0.0,2020-08-27,140.0,0.05,3000,CE,NFO-OPT,NFO
1221,13112834,51222,AMBUJACEM20AUG140PE,AMBUJACEM,0.0,2020-08-27,140.0,0.05,3000,PE,NFO-OPT,NFO
1222,13115650,51233,AMBUJACEM20AUG142.5CE,AMBUJACEM,0.0,2020-08-27,142.5,0.05,3000,CE,NFO-OPT,NFO
1223,13118466,51244,AMBUJACEM20AUG142.5PE,AMBUJACEM,0.0,2020-08-27,142.5,0.05,3000,PE,NFO-OPT,NFO
1224,13119490,51248,AMBUJACEM20AUG145CE,AMBUJACEM,0.0,2020-08-27,145.0,0.05,3000,CE,NFO-OPT,NFO
1225,13121282,51255,AMBUJACEM20AUG145PE,AMBUJACEM,0.0,2020-08-27,145.0,0.05,3000,PE,NFO-OPT,NFO
1226,13123586,51264,AMBUJACEM20AUG147.5CE,AMBUJACEM,0.0,2020-08-27,147.5,0.05,3000,CE,NFO-OPT,NFO
1227,13124866,51269,AMBUJACEM20AUG147.5PE,AMBUJACEM,0.0,2020-08-27,147.5,0.05,3000,PE,NFO-OPT,NFO
1228,13125122,51270,AMBUJACEM20AUG150CE,AMBUJACEM,0.0,2020-08-27,150.0,0.05,3000,CE,NFO-OPT,NFO
1229,13126914,51277,AMBUJACEM20AUG150PE,AMBUJACEM,0.0,2020-08-27,150.0,0.05,3000,PE,NFO-OPT,NFO
1230,13127170,51278,AMBUJACEM20AUG152.5CE,AMBUJACEM,0.0,2020-08-27,152.5,0.05,3000,CE,NFO-OPT,NFO
1231,13127426,51279,AMBUJACEM20AUG152.5PE,AMBUJACEM,0.0,2020-08-27,152.5,0.05,3000,PE,NFO-OPT,NFO
1232,13127682,51280,AMBUJACEM20AUG155CE,AMBUJACEM,0.0,2020-08-27,155.0,0.05,3000,CE,NFO-OPT,NFO
1233,13134594,51307,AMBUJACEM20AUG155PE,AMBUJACEM,0.0,2020-08-27,155.0,0.05,3000,PE,NFO-OPT,NFO
1234,13137410,51318,AMBUJACEM20AUG157.5CE,AMBUJACEM,0.0,2020-08-27,157.5,0.05,3000,CE,NFO-OPT,NFO
1235,13140226,51329,AMBUJACEM20AUG157.5PE,AMBUJACEM,0.0,2020-08-27,157.5,0.05,3000,PE,NFO-OPT,NFO
1236,13140482,51330,AMBUJACEM20AUG160CE,AMBUJACEM,0.0,2020-08-27,160.0,0.05,3000,CE,NFO-OPT,NFO
1237,13142786,51339,AMBUJACEM20AUG160PE,AMBUJACEM,0.0,2020-08-27,160.0,0.05,3000,PE,NFO-OPT,NFO
