,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
30409,8967170,35028,BANKNIFTY2070215800CE,BANKNIFTY,0,2020-07-02,15800.0,0.05,20,CE,NFO-OPT,NFO
30410,8967426,35029,BANKNIFTY2070215800PE,BANKNIFTY,0,2020-07-02,15800.0,0.05,20,PE,NFO-OPT,NFO
30411,9972738,38956,BANKNIFTY2070215900CE,BANKNIFTY,0,2020-07-02,15900.0,0.05,20,CE,NFO-OPT,NFO
30412,9972994,38957,BANKNIFTY2070215900PE,BANKNIFTY,0,2020-07-02,15900.0,0.05,20,PE,NFO-OPT,NFO
30413,9938946,38824,BANKNIFTY2070216000CE,BANKNIFTY,0,2020-07-02,16000.0,0.05,20,CE,NFO-OPT,NFO
30414,9939202,38825,BANKNIFTY2070216000PE,BANKNIFTY,0,2020-07-02,16000.0,0.05,20,PE,NFO-OPT,NFO
30415,9939458,38826,BANKNIFTY2070216100CE,BANKNIFTY,0,2020-07-02,16100.0,0.05,20,CE,NFO-OPT,NFO
30416,9939714,38827,BANKNIFTY2070216100PE,BANKNIFTY,0,2020-07-02,16100.0,0.05,20,PE,NFO-OPT,NFO
30417,9939970,38828,BANKNIFTY2070216200CE,BANKNIFTY,0,2020-07-02,16200.0,0.05,20,CE,NFO-OPT,NFO
30418,9940226,38829,BANKNIFTY2070216200PE,BANKNIFTY,0,2020-07-02,16200.0,0.05,20,PE,NFO-OPT,NFO
30419,9465346,36974,BANKNIFTY2070216300CE,BANKNIFTY,0,2020-07-02,16300.0,0.05,20,CE,NFO-OPT,NFO
30420,9465602,36975,BANKNIFTY2070216300PE,BANKNIFTY,0,2020-07-02,16300.0,0.05,20,PE,NFO-OPT,NFO
30421,9465858,36976,BANKNIFTY2070216400CE,BANKNIFTY,0,2020-07-02,16400.0,0.05,20,CE,NFO-OPT,NFO
30422,9466114,36977,BANKNIFTY2070216400PE,BANKNIFTY,0,2020-07-02,16400.0,0.05,20,PE,NFO-OPT,NFO
30423,9466370,36978,BANKNIFTY2070216500CE,BANKNIFTY,0,2020-07-02,16500.0,0.05,20,CE,NFO-OPT,NFO
30424,9466626,36979,BANKNIFTY2070216500PE,BANKNIFTY,0,2020-07-02,16500.0,0.05,20,PE,NFO-OPT,NFO
30425,9035778,35296,BANKNIFTY2070216600CE,BANKNIFTY,0,2020-07-02,16600.0,0.05,20,CE,NFO-OPT,NFO
30426,9036034,35297,BANKNIFTY2070216600PE,BANKNIFTY,0,2020-07-02,16600.0,0.05,20,PE,NFO-OPT,NFO
30427,9036290,35298,BANKNIFTY2070216700CE,BANKNIFTY,0,2020-07-02,16700.0,0.05,20,CE,NFO-OPT,NFO
30428,9036546,35299,BANKNIFTY2070216700PE,BANKNIFTY,0,2020-07-02,16700.0,0.05,20,PE,NFO-OPT,NFO
30429,9037570,35303,BANKNIFTY2070216800CE,BANKNIFTY,0,2020-07-02,16800.0,0.05,20,CE,NFO-OPT,NFO
30430,9037826,35304,BANKNIFTY2070216800PE,BANKNIFTY,0,2020-07-02,16800.0,0.05,20,PE,NFO-OPT,NFO
30431,9042946,35324,BANKNIFTY2070216900CE,BANKNIFTY,0,2020-07-02,16900.0,0.05,20,CE,NFO-OPT,NFO
30432,9043714,35327,BANKNIFTY2070216900PE,BANKNIFTY,0,2020-07-02,16900.0,0.05,20,PE,NFO-OPT,NFO
30433,9043970,35328,BANKNIFTY2070217000CE,BANKNIFTY,0,2020-07-02,17000.0,0.05,20,CE,NFO-OPT,NFO
30434,9045250,35333,BANKNIFTY2070217000PE,BANKNIFTY,0,2020-07-02,17000.0,0.05,20,PE,NFO-OPT,NFO
30435,9047554,35342,BANKNIFTY2070217100CE,BANKNIFTY,0,2020-07-02,17100.0,0.05,20,CE,NFO-OPT,NFO
30436,9047810,35343,BANKNIFTY2070217100PE,BANKNIFTY,0,2020-07-02,17100.0,0.05,20,PE,NFO-OPT,NFO
30437,9049090,35348,BANKNIFTY2070217200CE,BANKNIFTY,0,2020-07-02,17200.0,0.05,20,CE,NFO-OPT,NFO
30438,9049346,35349,BANKNIFTY2070217200PE,BANKNIFTY,0,2020-07-02,17200.0,0.05,20,PE,NFO-OPT,NFO
30439,11386626,44479,BANKNIFTY2070217300CE,BANKNIFTY,0,2020-07-02,17300.0,0.05,20,CE,NFO-OPT,NFO
30440,11386882,44480,BANKNIFTY2070217300PE,BANKNIFTY,0,2020-07-02,17300.0,0.05,20,PE,NFO-OPT,NFO
30441,11387138,44481,BANKNIFTY2070217400CE,BANKNIFTY,0,2020-07-02,17400.0,0.05,20,CE,NFO-OPT,NFO
30442,11387394,44482,BANKNIFTY2070217400PE,BANKNIFTY,0,2020-07-02,17400.0,0.05,20,PE,NFO-OPT,NFO
30443,11388162,44485,BANKNIFTY2070217500CE,BANKNIFTY,0,2020-07-02,17500.0,0.05,20,CE,NFO-OPT,NFO
30444,11388418,44486,BANKNIFTY2070217500PE,BANKNIFTY,0,2020-07-02,17500.0,0.05,20,PE,NFO-OPT,NFO
30445,11388674,44487,BANKNIFTY2070217600CE,BANKNIFTY,0,2020-07-02,17600.0,0.05,20,CE,NFO-OPT,NFO
30446,11388930,44488,BANKNIFTY2070217600PE,BANKNIFTY,0,2020-07-02,17600.0,0.05,20,PE,NFO-OPT,NFO
30447,11389186,44489,BANKNIFTY2070217700CE,BANKNIFTY,0,2020-07-02,17700.0,0.05,20,CE,NFO-OPT,NFO
30448,11389442,44490,BANKNIFTY2070217700PE,BANKNIFTY,0,2020-07-02,17700.0,0.05,20,PE,NFO-OPT,NFO
30449,11390210,44493,BANKNIFTY2070217800CE,BANKNIFTY,0,2020-07-02,17800.0,0.05,20,CE,NFO-OPT,NFO
30450,11390466,44494,BANKNIFTY2070217800PE,BANKNIFTY,0,2020-07-02,17800.0,0.05,20,PE,NFO-OPT,NFO
30451,11390722,44495,BANKNIFTY2070217900CE,BANKNIFTY,0,2020-07-02,17900.0,0.05,20,CE,NFO-OPT,NFO
30452,11390978,44496,BANKNIFTY2070217900PE,BANKNIFTY,0,2020-07-02,17900.0,0.05,20,PE,NFO-OPT,NFO
30453,11391234,44497,BANKNIFTY2070218000CE,BANKNIFTY,0,2020-07-02,18000.0,0.05,20,CE,NFO-OPT,NFO
30454,11391490,44498,BANKNIFTY2070218000PE,BANKNIFTY,0,2020-07-02,18000.0,0.05,20,PE,NFO-OPT,NFO
30455,11391746,44499,BANKNIFTY2070218100CE,BANKNIFTY,0,2020-07-02,18100.0,0.05,20,CE,NFO-OPT,NFO
30456,11392002,44500,BANKNIFTY2070218100PE,BANKNIFTY,0,2020-07-02,18100.0,0.05,20,PE,NFO-OPT,NFO
30457,11392770,44503,BANKNIFTY2070218200CE,BANKNIFTY,0,2020-07-02,18200.0,0.05,20,CE,NFO-OPT,NFO
30458,11393026,44504,BANKNIFTY2070218200PE,BANKNIFTY,0,2020-07-02,18200.0,0.05,20,PE,NFO-OPT,NFO
30459,11393282,44505,BANKNIFTY2070218300CE,BANKNIFTY,0,2020-07-02,18300.0,0.05,20,CE,NFO-OPT,NFO
30460,11393538,44506,BANKNIFTY2070218300PE,BANKNIFTY,0,2020-07-02,18300.0,0.05,20,PE,NFO-OPT,NFO
30461,11393794,44507,BANKNIFTY2070218400CE,BANKNIFTY,0,2020-07-02,18400.0,0.05,20,CE,NFO-OPT,NFO
30462,11394050,44508,BANKNIFTY2070218400PE,BANKNIFTY,0,2020-07-02,18400.0,0.05,20,PE,NFO-OPT,NFO
30463,11394306,44509,BANKNIFTY2070218500CE,BANKNIFTY,0,2020-07-02,18500.0,0.05,20,CE,NFO-OPT,NFO
30464,11394562,44510,BANKNIFTY2070218500PE,BANKNIFTY,0,2020-07-02,18500.0,0.05,20,PE,NFO-OPT,NFO
30465,11395330,44513,BANKNIFTY2070218600CE,BANKNIFTY,0,2020-07-02,18600.0,0.05,20,CE,NFO-OPT,NFO
30466,11395586,44514,BANKNIFTY2070218600PE,BANKNIFTY,0,2020-07-02,18600.0,0.05,20,PE,NFO-OPT,NFO
30467,11395842,44515,BANKNIFTY2070218700CE,BANKNIFTY,0,2020-07-02,18700.0,0.05,20,CE,NFO-OPT,NFO
30468,11396098,44516,BANKNIFTY2070218700PE,BANKNIFTY,0,2020-07-02,18700.0,0.05,20,PE,NFO-OPT,NFO
30469,11396354,44517,BANKNIFTY2070218800CE,BANKNIFTY,0,2020-07-02,18800.0,0.05,20,CE,NFO-OPT,NFO
30470,11396610,44518,BANKNIFTY2070218800PE,BANKNIFTY,0,2020-07-02,18800.0,0.05,20,PE,NFO-OPT,NFO
30471,11396866,44519,BANKNIFTY2070218900CE,BANKNIFTY,0,2020-07-02,18900.0,0.05,20,CE,NFO-OPT,NFO
30472,11397122,44520,BANKNIFTY2070218900PE,BANKNIFTY,0,2020-07-02,18900.0,0.05,20,PE,NFO-OPT,NFO
30473,11397378,44521,BANKNIFTY2070219000CE,BANKNIFTY,0,2020-07-02,19000.0,0.05,20,CE,NFO-OPT,NFO
30474,11397634,44522,BANKNIFTY2070219000PE,BANKNIFTY,0,2020-07-02,19000.0,0.05,20,PE,NFO-OPT,NFO
30475,11397890,44523,BANKNIFTY2070219100CE,BANKNIFTY,0,2020-07-02,19100.0,0.05,20,CE,NFO-OPT,NFO
30476,11398146,44524,BANKNIFTY2070219100PE,BANKNIFTY,0,2020-07-02,19100.0,0.05,20,PE,NFO-OPT,NFO
30477,11398402,44525,BANKNIFTY2070219200CE,BANKNIFTY,0,2020-07-02,19200.0,0.05,20,CE,NFO-OPT,NFO
30478,11398658,44526,BANKNIFTY2070219200PE,BANKNIFTY,0,2020-07-02,19200.0,0.05,20,PE,NFO-OPT,NFO
30479,11398914,44527,BANKNIFTY2070219300CE,BANKNIFTY,0,2020-07-02,19300.0,0.05,20,CE,NFO-OPT,NFO
30480,11399170,44528,BANKNIFTY2070219300PE,BANKNIFTY,0,2020-07-02,19300.0,0.05,20,PE,NFO-OPT,NFO
30481,11399426,44529,BANKNIFTY2070219400CE,BANKNIFTY,0,2020-07-02,19400.0,0.05,20,CE,NFO-OPT,NFO
30482,11399682,44530,BANKNIFTY2070219400PE,BANKNIFTY,0,2020-07-02,19400.0,0.05,20,PE,NFO-OPT,NFO
30483,11400962,44535,BANKNIFTY2070219500CE,BANKNIFTY,0,2020-07-02,19500.0,0.05,20,CE,NFO-OPT,NFO
30484,11401218,44536,BANKNIFTY2070219500PE,BANKNIFTY,0,2020-07-02,19500.0,0.05,20,PE,NFO-OPT,NFO
30485,11401474,44537,BANKNIFTY2070219600CE,BANKNIFTY,0,2020-07-02,19600.0,0.05,20,CE,NFO-OPT,NFO
30486,11401730,44538,BANKNIFTY2070219600PE,BANKNIFTY,0,2020-07-02,19600.0,0.05,20,PE,NFO-OPT,NFO
30487,11401986,44539,BANKNIFTY2070219700CE,BANKNIFTY,0,2020-07-02,19700.0,0.05,20,CE,NFO-OPT,NFO
30488,11402242,44540,BANKNIFTY2070219700PE,BANKNIFTY,0,2020-07-02,19700.0,0.05,20,PE,NFO-OPT,NFO
30489,11402498,44541,BANKNIFTY2070219800CE,BANKNIFTY,0,2020-07-02,19800.0,0.05,20,CE,NFO-OPT,NFO
30490,11402754,44542,BANKNIFTY2070219800PE,BANKNIFTY,0,2020-07-02,19800.0,0.05,20,PE,NFO-OPT,NFO
30491,11403522,44545,BANKNIFTY2070219900CE,BANKNIFTY,0,2020-07-02,19900.0,0.05,20,CE,NFO-OPT,NFO
30492,11403778,44546,BANKNIFTY2070219900PE,BANKNIFTY,0,2020-07-02,19900.0,0.05,20,PE,NFO-OPT,NFO
30493,11404034,44547,BANKNIFTY2070220000CE,BANKNIFTY,0,2020-07-02,20000.0,0.05,20,CE,NFO-OPT,NFO
30494,11404290,44548,BANKNIFTY2070220000PE,BANKNIFTY,0,2020-07-02,20000.0,0.05,20,PE,NFO-OPT,NFO
30495,11404546,44549,BANKNIFTY2070220100CE,BANKNIFTY,0,2020-07-02,20100.0,0.05,20,CE,NFO-OPT,NFO
30496,11404802,44550,BANKNIFTY2070220100PE,BANKNIFTY,0,2020-07-02,20100.0,0.05,20,PE,NFO-OPT,NFO
30497,11405058,44551,BANKNIFTY2070220200CE,BANKNIFTY,0,2020-07-02,20200.0,0.05,20,CE,NFO-OPT,NFO
30498,11405314,44552,BANKNIFTY2070220200PE,BANKNIFTY,0,2020-07-02,20200.0,0.05,20,PE,NFO-OPT,NFO
30499,11405570,44553,BANKNIFTY2070220300CE,BANKNIFTY,0,2020-07-02,20300.0,0.05,20,CE,NFO-OPT,NFO
30500,11405826,44554,BANKNIFTY2070220300PE,BANKNIFTY,0,2020-07-02,20300.0,0.05,20,PE,NFO-OPT,NFO
30501,11406082,44555,BANKNIFTY2070220400CE,BANKNIFTY,0,2020-07-02,20400.0,0.05,20,CE,NFO-OPT,NFO
30502,11406338,44556,BANKNIFTY2070220400PE,BANKNIFTY,0,2020-07-02,20400.0,0.05,20,PE,NFO-OPT,NFO
30503,11406594,44557,BANKNIFTY2070220500CE,BANKNIFTY,0,2020-07-02,20500.0,0.05,20,CE,NFO-OPT,NFO
30504,11406850,44558,BANKNIFTY2070220500PE,BANKNIFTY,0,2020-07-02,20500.0,0.05,20,PE,NFO-OPT,NFO
30505,11407106,44559,BANKNIFTY2070220600CE,BANKNIFTY,0,2020-07-02,20600.0,0.05,20,CE,NFO-OPT,NFO
30506,11407362,44560,BANKNIFTY2070220600PE,BANKNIFTY,0,2020-07-02,20600.0,0.05,20,PE,NFO-OPT,NFO
30507,11408130,44563,BANKNIFTY2070220700CE,BANKNIFTY,0,2020-07-02,20700.0,0.05,20,CE,NFO-OPT,NFO
30508,11408386,44564,BANKNIFTY2070220700PE,BANKNIFTY,0,2020-07-02,20700.0,0.05,20,PE,NFO-OPT,NFO
30509,11408642,44565,BANKNIFTY2070220800CE,BANKNIFTY,0,2020-07-02,20800.0,0.05,20,CE,NFO-OPT,NFO
30510,11408898,44566,BANKNIFTY2070220800PE,BANKNIFTY,0,2020-07-02,20800.0,0.05,20,PE,NFO-OPT,NFO
30511,11409410,44568,BANKNIFTY2070220900CE,BANKNIFTY,0,2020-07-02,20900.0,0.05,20,CE,NFO-OPT,NFO
30512,11409666,44569,BANKNIFTY2070220900PE,BANKNIFTY,0,2020-07-02,20900.0,0.05,20,PE,NFO-OPT,NFO
30513,11410178,44571,BANKNIFTY2070221000CE,BANKNIFTY,0,2020-07-02,21000.0,0.05,20,CE,NFO-OPT,NFO
30514,11410434,44572,BANKNIFTY2070221000PE,BANKNIFTY,0,2020-07-02,21000.0,0.05,20,PE,NFO-OPT,NFO
30515,11410690,44573,BANKNIFTY2070221100CE,BANKNIFTY,0,2020-07-02,21100.0,0.05,20,CE,NFO-OPT,NFO
30516,11410946,44574,BANKNIFTY2070221100PE,BANKNIFTY,0,2020-07-02,21100.0,0.05,20,PE,NFO-OPT,NFO
30517,11411202,44575,BANKNIFTY2070221200CE,BANKNIFTY,0,2020-07-02,21200.0,0.05,20,CE,NFO-OPT,NFO
30518,11411458,44576,BANKNIFTY2070221200PE,BANKNIFTY,0,2020-07-02,21200.0,0.05,20,PE,NFO-OPT,NFO
30519,11411714,44577,BANKNIFTY2070221300CE,BANKNIFTY,0,2020-07-02,21300.0,0.05,20,CE,NFO-OPT,NFO
30520,11411970,44578,BANKNIFTY2070221300PE,BANKNIFTY,0,2020-07-02,21300.0,0.05,20,PE,NFO-OPT,NFO
30521,11412226,44579,BANKNIFTY2070221400CE,BANKNIFTY,0,2020-07-02,21400.0,0.05,20,CE,NFO-OPT,NFO
30522,11412482,44580,BANKNIFTY2070221400PE,BANKNIFTY,0,2020-07-02,21400.0,0.05,20,PE,NFO-OPT,NFO
30523,11412994,44582,BANKNIFTY2070221500CE,BANKNIFTY,0,2020-07-02,21500.0,0.05,20,CE,NFO-OPT,NFO
30524,11413506,44584,BANKNIFTY2070221500PE,BANKNIFTY,0,2020-07-02,21500.0,0.05,20,PE,NFO-OPT,NFO
30525,11413762,44585,BANKNIFTY2070221600CE,BANKNIFTY,0,2020-07-02,21600.0,0.05,20,CE,NFO-OPT,NFO
30526,11414018,44586,BANKNIFTY2070221600PE,BANKNIFTY,0,2020-07-02,21600.0,0.05,20,PE,NFO-OPT,NFO
30527,11414274,44587,BANKNIFTY2070221700CE,BANKNIFTY,0,2020-07-02,21700.0,0.05,20,CE,NFO-OPT,NFO
30528,11414530,44588,BANKNIFTY2070221700PE,BANKNIFTY,0,2020-07-02,21700.0,0.05,20,PE,NFO-OPT,NFO
30529,11414786,44589,BANKNIFTY2070221800CE,BANKNIFTY,0,2020-07-02,21800.0,0.05,20,CE,NFO-OPT,NFO
30530,11415554,44592,BANKNIFTY2070221800PE,BANKNIFTY,0,2020-07-02,21800.0,0.05,20,PE,NFO-OPT,NFO
30531,11415810,44593,BANKNIFTY2070221900CE,BANKNIFTY,0,2020-07-02,21900.0,0.05,20,CE,NFO-OPT,NFO
30532,11416066,44594,BANKNIFTY2070221900PE,BANKNIFTY,0,2020-07-02,21900.0,0.05,20,PE,NFO-OPT,NFO
30533,11416322,44595,BANKNIFTY2070222000CE,BANKNIFTY,0,2020-07-02,22000.0,0.05,20,CE,NFO-OPT,NFO
30534,11416578,44596,BANKNIFTY2070222000PE,BANKNIFTY,0,2020-07-02,22000.0,0.05,20,PE,NFO-OPT,NFO
30535,11416834,44597,BANKNIFTY2070222100CE,BANKNIFTY,0,2020-07-02,22100.0,0.05,20,CE,NFO-OPT,NFO
30536,11417090,44598,BANKNIFTY2070222100PE,BANKNIFTY,0,2020-07-02,22100.0,0.05,20,PE,NFO-OPT,NFO
30537,11417346,44599,BANKNIFTY2070222200CE,BANKNIFTY,0,2020-07-02,22200.0,0.05,20,CE,NFO-OPT,NFO
30538,11417602,44600,BANKNIFTY2070222200PE,BANKNIFTY,0,2020-07-02,22200.0,0.05,20,PE,NFO-OPT,NFO
30539,11417858,44601,BANKNIFTY2070222300CE,BANKNIFTY,0,2020-07-02,22300.0,0.05,20,CE,NFO-OPT,NFO
30540,11418114,44602,BANKNIFTY2070222300PE,BANKNIFTY,0,2020-07-02,22300.0,0.05,20,PE,NFO-OPT,NFO
30541,11418370,44603,BANKNIFTY2070222400CE,BANKNIFTY,0,2020-07-02,22400.0,0.05,20,CE,NFO-OPT,NFO
30542,11418626,44604,BANKNIFTY2070222400PE,BANKNIFTY,0,2020-07-02,22400.0,0.05,20,PE,NFO-OPT,NFO
30543,11418882,44605,BANKNIFTY2070222500CE,BANKNIFTY,0,2020-07-02,22500.0,0.05,20,CE,NFO-OPT,NFO
30544,11419138,44606,BANKNIFTY2070222500PE,BANKNIFTY,0,2020-07-02,22500.0,0.05,20,PE,NFO-OPT,NFO
30545,11419394,44607,BANKNIFTY2070222600CE,BANKNIFTY,0,2020-07-02,22600.0,0.05,20,CE,NFO-OPT,NFO
30546,11419650,44608,BANKNIFTY2070222600PE,BANKNIFTY,0,2020-07-02,22600.0,0.05,20,PE,NFO-OPT,NFO
30547,11419906,44609,BANKNIFTY2070222700CE,BANKNIFTY,0,2020-07-02,22700.0,0.05,20,CE,NFO-OPT,NFO
30548,11420162,44610,BANKNIFTY2070222700PE,BANKNIFTY,0,2020-07-02,22700.0,0.05,20,PE,NFO-OPT,NFO
30549,11420418,44611,BANKNIFTY2070222800CE,BANKNIFTY,0,2020-07-02,22800.0,0.05,20,CE,NFO-OPT,NFO
30550,11420674,44612,BANKNIFTY2070222800PE,BANKNIFTY,0,2020-07-02,22800.0,0.05,20,PE,NFO-OPT,NFO
30551,11420930,44613,BANKNIFTY2070222900CE,BANKNIFTY,0,2020-07-02,22900.0,0.05,20,CE,NFO-OPT,NFO
30552,11421186,44614,BANKNIFTY2070222900PE,BANKNIFTY,0,2020-07-02,22900.0,0.05,20,PE,NFO-OPT,NFO
30553,11421442,44615,BANKNIFTY2070223000CE,BANKNIFTY,0,2020-07-02,23000.0,0.05,20,CE,NFO-OPT,NFO
30554,11421698,44616,BANKNIFTY2070223000PE,BANKNIFTY,0,2020-07-02,23000.0,0.05,20,PE,NFO-OPT,NFO
30555,11421954,44617,BANKNIFTY2070223100CE,BANKNIFTY,0,2020-07-02,23100.0,0.05,20,CE,NFO-OPT,NFO
30556,11422210,44618,BANKNIFTY2070223100PE,BANKNIFTY,0,2020-07-02,23100.0,0.05,20,PE,NFO-OPT,NFO
30557,11422466,44619,BANKNIFTY2070223200CE,BANKNIFTY,0,2020-07-02,23200.0,0.05,20,CE,NFO-OPT,NFO
30558,11422722,44620,BANKNIFTY2070223200PE,BANKNIFTY,0,2020-07-02,23200.0,0.05,20,PE,NFO-OPT,NFO
30559,11422978,44621,BANKNIFTY2070223300CE,BANKNIFTY,0,2020-07-02,23300.0,0.05,20,CE,NFO-OPT,NFO
30560,11423234,44622,BANKNIFTY2070223300PE,BANKNIFTY,0,2020-07-02,23300.0,0.05,20,PE,NFO-OPT,NFO
30561,11523330,45013,BANKNIFTY2070223400CE,BANKNIFTY,0,2020-07-02,23400.0,0.05,20,CE,NFO-OPT,NFO
30562,11523586,45014,BANKNIFTY2070223400PE,BANKNIFTY,0,2020-07-02,23400.0,0.05,20,PE,NFO-OPT,NFO
30563,11523842,45015,BANKNIFTY2070223500CE,BANKNIFTY,0,2020-07-02,23500.0,0.05,20,CE,NFO-OPT,NFO
30564,11524098,45016,BANKNIFTY2070223500PE,BANKNIFTY,0,2020-07-02,23500.0,0.05,20,PE,NFO-OPT,NFO
30565,11524354,45017,BANKNIFTY2070223600CE,BANKNIFTY,0,2020-07-02,23600.0,0.05,20,CE,NFO-OPT,NFO
30566,11524610,45018,BANKNIFTY2070223600PE,BANKNIFTY,0,2020-07-02,23600.0,0.05,20,PE,NFO-OPT,NFO
30567,11524866,45019,BANKNIFTY2070223700CE,BANKNIFTY,0,2020-07-02,23700.0,0.05,20,CE,NFO-OPT,NFO
30568,11525122,45020,BANKNIFTY2070223700PE,BANKNIFTY,0,2020-07-02,23700.0,0.05,20,PE,NFO-OPT,NFO
30569,11563266,45169,BANKNIFTY2070223800CE,BANKNIFTY,0,2020-07-02,23800.0,0.05,20,CE,NFO-OPT,NFO
30570,11563522,45170,BANKNIFTY2070223800PE,BANKNIFTY,0,2020-07-02,23800.0,0.05,20,PE,NFO-OPT,NFO
30571,11563778,45171,BANKNIFTY2070223900CE,BANKNIFTY,0,2020-07-02,23900.0,0.05,20,CE,NFO-OPT,NFO
30572,11564034,45172,BANKNIFTY2070223900PE,BANKNIFTY,0,2020-07-02,23900.0,0.05,20,PE,NFO-OPT,NFO
30573,11564546,45174,BANKNIFTY2070224000CE,BANKNIFTY,0,2020-07-02,24000.0,0.05,20,CE,NFO-OPT,NFO
30574,11564802,45175,BANKNIFTY2070224000PE,BANKNIFTY,0,2020-07-02,24000.0,0.05,20,PE,NFO-OPT,NFO
30575,11565826,45179,BANKNIFTY2070224100CE,BANKNIFTY,0,2020-07-02,24100.0,0.05,20,CE,NFO-OPT,NFO
30576,11566594,45182,BANKNIFTY2070224100PE,BANKNIFTY,0,2020-07-02,24100.0,0.05,20,PE,NFO-OPT,NFO
30577,11711746,45749,BANKNIFTY2070224200CE,BANKNIFTY,0,2020-07-02,24200.0,0.05,20,CE,NFO-OPT,NFO
30578,11712258,45751,BANKNIFTY2070224200PE,BANKNIFTY,0,2020-07-02,24200.0,0.05,20,PE,NFO-OPT,NFO
30579,11712514,45752,BANKNIFTY2070224300CE,BANKNIFTY,0,2020-07-02,24300.0,0.05,20,CE,NFO-OPT,NFO
30580,11713282,45755,BANKNIFTY2070224300PE,BANKNIFTY,0,2020-07-02,24300.0,0.05,20,PE,NFO-OPT,NFO
30581,11713538,45756,BANKNIFTY2070224400CE,BANKNIFTY,0,2020-07-02,24400.0,0.05,20,CE,NFO-OPT,NFO
30582,11714050,45758,BANKNIFTY2070224400PE,BANKNIFTY,0,2020-07-02,24400.0,0.05,20,PE,NFO-OPT,NFO
30583,11714306,45759,BANKNIFTY2070224500CE,BANKNIFTY,0,2020-07-02,24500.0,0.05,20,CE,NFO-OPT,NFO
30584,11714562,45760,BANKNIFTY2070224500PE,BANKNIFTY,0,2020-07-02,24500.0,0.05,20,PE,NFO-OPT,NFO
30585,11706114,45727,BANKNIFTY2070224600CE,BANKNIFTY,0,2020-07-02,24600.0,0.05,20,CE,NFO-OPT,NFO
30586,11706370,45728,BANKNIFTY2070224600PE,BANKNIFTY,0,2020-07-02,24600.0,0.05,20,PE,NFO-OPT,NFO
30587,11706626,45729,BANKNIFTY2070224700CE,BANKNIFTY,0,2020-07-02,24700.0,0.05,20,CE,NFO-OPT,NFO
30588,11706882,45730,BANKNIFTY2070224700PE,BANKNIFTY,0,2020-07-02,24700.0,0.05,20,PE,NFO-OPT,NFO
30589,14561282,56880,BANKNIFTY2070224800CE,BANKNIFTY,0,2020-07-02,24800.0,0.05,20,CE,NFO-OPT,NFO
30590,14561538,56881,BANKNIFTY2070224800PE,BANKNIFTY,0,2020-07-02,24800.0,0.05,20,PE,NFO-OPT,NFO
30591,14561794,56882,BANKNIFTY2070224900CE,BANKNIFTY,0,2020-07-02,24900.0,0.05,20,CE,NFO-OPT,NFO
30592,14562050,56883,BANKNIFTY2070224900PE,BANKNIFTY,0,2020-07-02,24900.0,0.05,20,PE,NFO-OPT,NFO
30593,14562306,56884,BANKNIFTY2070225000CE,BANKNIFTY,0,2020-07-02,25000.0,0.05,20,CE,NFO-OPT,NFO
30594,14562562,56885,BANKNIFTY2070225000PE,BANKNIFTY,0,2020-07-02,25000.0,0.05,20,PE,NFO-OPT,NFO
30595,14562818,56886,BANKNIFTY2070225100CE,BANKNIFTY,0,2020-07-02,25100.0,0.05,20,CE,NFO-OPT,NFO
30596,14563842,56890,BANKNIFTY2070225100PE,BANKNIFTY,0,2020-07-02,25100.0,0.05,20,PE,NFO-OPT,NFO
30597,14564098,56891,BANKNIFTY2070225200CE,BANKNIFTY,0,2020-07-02,25200.0,0.05,20,CE,NFO-OPT,NFO
30598,14564354,56892,BANKNIFTY2070225200PE,BANKNIFTY,0,2020-07-02,25200.0,0.05,20,PE,NFO-OPT,NFO
30599,14564610,56893,BANKNIFTY2070225300CE,BANKNIFTY,0,2020-07-02,25300.0,0.05,20,CE,NFO-OPT,NFO
30600,14567426,56904,BANKNIFTY2070225300PE,BANKNIFTY,0,2020-07-02,25300.0,0.05,20,PE,NFO-OPT,NFO
30601,8987650,35108,BANKNIFTY2070914300CE,BANKNIFTY,0,2020-07-09,14300.0,0.05,20,CE,NFO-OPT,NFO
30602,8987906,35109,BANKNIFTY2070914300PE,BANKNIFTY,0,2020-07-09,14300.0,0.05,20,PE,NFO-OPT,NFO
30603,8988162,35110,BANKNIFTY2070914400CE,BANKNIFTY,0,2020-07-09,14400.0,0.05,20,CE,NFO-OPT,NFO
30604,8988418,35111,BANKNIFTY2070914400PE,BANKNIFTY,0,2020-07-09,14400.0,0.05,20,PE,NFO-OPT,NFO
30605,10836994,42332,BANKNIFTY2070914500CE,BANKNIFTY,0,2020-07-09,14500.0,0.05,20,CE,NFO-OPT,NFO
30606,10837250,42333,BANKNIFTY2070914500PE,BANKNIFTY,0,2020-07-09,14500.0,0.05,20,PE,NFO-OPT,NFO
30607,10511874,41062,BANKNIFTY2070914600CE,BANKNIFTY,0,2020-07-09,14600.0,0.05,20,CE,NFO-OPT,NFO
30608,10512130,41063,BANKNIFTY2070914600PE,BANKNIFTY,0,2020-07-09,14600.0,0.05,20,PE,NFO-OPT,NFO
30609,10512386,41064,BANKNIFTY2070914700CE,BANKNIFTY,0,2020-07-09,14700.0,0.05,20,CE,NFO-OPT,NFO
30610,10512642,41065,BANKNIFTY2070914700PE,BANKNIFTY,0,2020-07-09,14700.0,0.05,20,PE,NFO-OPT,NFO
